XCoord,YCoord,OBJECTID,XCOORD,YCOORD,OBJECTID_1,POINT_X,POINT_Y,AGE,COMPLEX,COMDIST,SUBWAY,MAJROAD,AGEAVE,POPDEN,BLSPOPF,FIRENO,CAR2012R,TAX,AREA,PRICE,FLOOR1,UNITPRI
956604.9772,1956454.989,1058,956604.9772,1956454.989,1058,956604.9772,1956454.989,1.176091,0.954243,3.272046,3.170492,1.731665,1.62941,3.685416,0.031869,7,0.199833,3.785116,1.777717,4.324282,0,2.546565
956550.5461,1945761.549,1059,956550.5461,1945761.549,1059,956550.5461,1945761.549,1.556303,0.69897,2.829927,2.439505,1.857444,1.575188,4.275743,0.000662,11,0.307552,4.623683,2.025634,4.952792,0,2.927158
956561.5421,1946207.269,1060,956561.5421,1946207.269,1060,956561.5421,1946207.269,1.230449,0.60206,2.92029,2.390974,1.879366,1.575188,4.290629,0.004074,21,0.347659,4.801925,1.827901,4.829528,0,3.001627
956593.1523,1948367.28,1061,956593.1523,1948367.28,1061,956593.1523,1948367.28,1.146128,0,2.198274,2.653083,1.528393,1.62941,3.912757,0.015474,39,0.283771,4.979658,2.028612,4.774502,0,2.74589
956583.7063,1944801.365,1062,956583.7063,1944801.365,1062,956583.7063,1944801.365,1.447158,1.30103,2.063327,2.533028,2.26752,1.583199,4.161179,0.002026,10,0.355061,4.766955,1.929215,4.852952,0,2.923737
956594.9946,1946104.248,1063,956594.9946,1946104.248,1063,956594.9946,1946104.248,1.361728,0,2.890874,2.161039,2.223183,1.575188,4.290629,0.004074,21,0.347659,4.801925,1.909716,4.800021,0,2.890305
956658.446,1955935.777,1064,956658.446,1955935.777,1064,956658.446,1955935.777,0.845098,0.778151,3.19509,3.079338,2.183402,1.614897,4.311337,0.020699,6,0.240798,3.964212,1.929342,4.489774,0.5,2.560432
956606.1921,1945544.186,1065,956606.1921,1945544.186,1065,956606.1921,1945544.186,1.079181,0,2.657233,2.334646,1.318502,1.575188,4.275743,0.000662,11,0.307552,4.623683,1.929112,4.892095,0,2.962983
956638.891,1946287.173,1066,956638.891,1946287.173,1066,956638.891,1946287.173,1.491362,0.69897,2.888708,2.437471,1.92912,1.575188,4.290629,0.004074,21,0.347659,4.801925,1.926805,4.889396,0,2.962591
956702.4085,1956041.621,1067,956702.4085,1956041.621,1067,956702.4085,1956041.621,1.041393,1,3.211044,3.105765,2.328343,1.614897,4.311337,0.020699,6,0.240798,3.964212,1.929317,4.494725,0,2.565408
956712.1904,1953267.237,1068,956712.1904,1953267.237,1068,956712.1904,1953267.237,1.113943,0,2.44137,2.704596,2.625576,1.635484,4.638528,0.02555,10,0.142516,4.002943,1.771146,4.376577,0,2.605431
956684.8641,1946389.772,1069,956684.8641,1946389.772,1069,956684.8641,1946389.772,1.477121,0.477121,2.883666,2.528452,1.740562,1.575188,4.290629,0.004074,21,0.347659,4.801925,1.728029,4.617151,0.333333,2.889122
956742.5669,1955773.753,1070,956742.5669,1955773.753,1070,956742.5669,1955773.753,1.20412,0,3.142489,3.007707,1.411338,1.614897,4.311337,0.020699,6,0.240798,3.964212,1.777717,4.30103,0,2.523313
956709.7545,1949299.471,1071,956709.7545,1949299.471,1071,956709.7545,1949299.471,1.255273,0.778151,3.039702,2.804127,2.076933,1.600973,4.080793,0.011921,8,0.238259,4.370828,1.92901,4.643453,0,2.714443
956698.1214,1946558.728,1072,956698.1214,1946558.728,1072,956698.1214,1946558.728,1.50515,0.69897,2.922419,2.687284,1.620613,1.575188,4.290629,0.004074,21,0.347659,4.801925,1.718668,4.633468,0,2.9148
956752.3665,1956429.263,1073,956752.3665,1956429.263,1073,956752.3665,1956429.263,1,0.954243,3.235866,3.124747,1.527096,1.614897,4.311337,0.020699,6,0.240798,3.964212,1.778006,4.460898,0,2.682892
956750.3541,1955458.959,1074,956750.3541,1955458.959,1074,956750.3541,1955458.959,0.954243,0.90309,3.055997,2.875969,2.268195,1.584331,4.691928,0.009359,5,0.275811,4.125514,1.928498,4.556303,0,2.627805
956707.2448,1945608.171,1075,956707.2448,1945608.171,1075,956707.2448,1945608.171,1.113943,1.255273,2.685039,2.117548,1.924129,1.575188,4.275743,0.000662,11,0.307552,4.623683,1.777282,4.783948,0,3.006666
956773.2362,1957419.387,1076,956773.2362,1957419.387,1076,956773.2362,1957419.387,0.954243,1.079181,3.262644,3.239746,1.962248,1.606381,3.948735,0.019953,12,0.25551,4.063258,1.852951,4.496268,0,2.643317
956711.0404,1944550.231,1077,956711.0404,1944550.231,1077,956711.0404,1944550.231,1.322219,0.477121,2.325742,2.770593,2.272303,1.583199,4.161179,0.002026,10,0.355061,4.766955,1.776846,4.633468,0,2.856622
956776.428,1955709.915,1078,956776.428,1955709.915,1078,956776.428,1955709.915,0.778151,0.69897,3.119819,2.975728,1.582881,1.614897,4.311337,0.020699,6,0.240798,3.964212,1.777427,4.376577,0,2.59915
956776.5661,1955160.074,1079,956776.5661,1955160.074,1079,956776.5661,1955160.074,1.230449,1.690196,2.960214,2.726306,2.504875,1.606381,4.489041,0.020974,8,0.205125,4.334795,1.896838,4.479791,0,2.582953
956778.7644,1954890.423,1080,956778.7644,1954890.423,1080,956778.7644,1954890.423,1.230449,0.845098,2.889286,2.653845,1.707601,1.606381,4.489041,0.020974,8,0.205125,4.334795,1.767823,4.39794,0,2.630117
956787.4047,1956153.347,1081,956787.4047,1956153.347,1081,956787.4047,1956153.347,1,1.079181,3.2227,3.092288,1.988528,1.614897,4.311337,0.020699,6,0.240798,3.964212,1.927781,4.568202,0,2.640421
956746.7239,1945883.433,1082,956746.7239,1945883.433,1082,956746.7239,1945883.433,1.531479,0.30103,2.795873,2.042614,2.434682,1.575188,4.290629,0.004074,21,0.347659,4.801925,1.880528,4.824985,0,2.944457
956813.0083,1958060.074,1083,956813.0083,1958060.074,1083,956813.0083,1958060.074,1.041393,1.431364,3.208626,3.16852,2.132764,1.619093,4.503805,0.03722,13,0.203293,4.053232,1.822884,4.400522,0,2.577638
956771.51,1946410.441,1084,956771.51,1946410.441,1084,956771.51,1946410.441,1.361728,1,2.842688,2.509835,1.823615,1.575188,4.290629,0.004074,21,0.347659,4.801925,1.926959,4.908485,0,2.981526
956822.8781,1950181.316,1085,956822.8781,1950181.316,1085,956822.8781,1950181.316,1.113943,1.69897,2.876486,2.562962,2.401385,1.62941,4.601154,0.02834,10,0.252975,3.707059,1.915294,4.708548,0.058824,2.793254
956818.0299,1945975.436,1086,956818.0299,1945975.436,1086,956818.0299,1945975.436,1.30103,0.60206,2.736838,1.824558,2.489876,1.575188,4.290629,0.004074,21,0.347659,4.801925,1.92814,4.848145,0,2.920005
956822.3473,1945076.064,1087,956822.3473,1945076.064,1087,956822.3473,1945076.064,1.462398,0.778151,0.271367,2.617686,1.750215,1.571709,4.53153,0.004588,26,0.301259,4.812292,2.122165,4.980331,0,2.858166
956829.1986,1946236.149,1088,956829.1986,1946236.149,1088,956829.1986,1946236.149,1.556303,0,2.761114,2.148163,1.937889,1.575188,4.290629,0.004074,21,0.347659,4.801925,2.09457,5.029155,0.25,2.934585
956847.5829,1949446.843,1089,956847.5829,1949446.843,1089,956847.5829,1949446.843,1.462398,1.041393,3.102726,2.722874,2.018584,1.600973,4.080793,0.011921,8,0.238259,4.370828,1.934278,4.621185,0.285714,2.686907
956884.6024,1954325.85,1090,956884.6024,1954325.85,1090,956884.6024,1954325.85,0.477121,0.845098,2.763569,2.649414,1.810664,1.606381,4.489041,0.020974,8,0.205125,4.334795,2.087923,4.795009,0.5,2.707086
956895.6435,1955513.712,1091,956895.6435,1955513.712,1091,956895.6435,1955513.712,0.30103,0.845098,3.038121,2.855151,2.24607,1.584331,4.691928,0.009359,5,0.275811,4.125514,1.929317,4.62876,0,2.699443
956846.5809,1945764.189,1092,956846.5809,1945764.189,1092,956846.5809,1945764.189,1.50515,0.69897,2.749632,2.293472,2.173191,1.575188,4.290629,0.004074,21,0.347659,4.801925,2.158212,5.058123,0.5,2.899911
956891.0758,1953553.032,1093,956891.0758,1953553.032,1093,956891.0758,1953553.032,1.342423,0.90309,2.678452,2.465102,2.443304,1.61595,4.546274,0.016191,1,0.215548,3.859918,1.85651,4.437444,0,2.580934
956882.2517,1949034.086,1094,956882.2517,1949034.086,1094,956882.2517,1949034.086,1.041393,0,2.946219,2.717178,1.363611,1.600973,4.080793,0.011921,8,0.238259,4.370828,2.2987,5.033424,0,2.734724
956942.3184,1960384.647,1095,956942.3184,1960384.647,1095,956942.3184,1960384.647,1.361728,0.954243,3.113625,3.089228,1.818987,1.634477,4.06219,0.031913,15,0.200526,4.10418,1.929368,4.421604,0,2.492236
956903.7636,1948299.715,1096,956903.7636,1948299.715,1096,956903.7636,1948299.715,1.176091,0,2.536494,2.658082,1.752108,1.62941,3.912757,0.015474,39,0.283771,4.979658,1.929112,4.838849,0,2.909737
956900.6986,1946607.693,1097,956900.6986,1946607.693,1097,956900.6986,1946607.693,1.447158,0.90309,2.854409,2.709299,1.678408,1.575188,4.290629,0.004074,21,0.347659,4.801925,1.90062,4.833424,0,2.932804
956901.3141,1945930.653,1098,956901.3141,1945930.653,1098,956901.3141,1945930.653,1.531479,1,2.667739,2.171205,2.427704,1.575188,4.290629,0.004074,21,0.347659,4.801925,1.936724,4.887011,0,2.950287
956968.0701,1955814.155,1099,956968.0701,1955814.155,1099,956968.0701,1955814.155,1,1.146128,3.110625,2.977415,1.874966,1.584331,4.691928,0.009359,5,0.275811,4.125514,1.975804,4.582668,0,2.606864
956929.8666,1946689.02,1100,956929.8666,1946689.02,1100,956929.8666,1946689.02,1.342423,0.60206,2.880315,2.77529,1.69984,1.575188,4.290629,0.004074,21,0.347659,4.801925,1.928754,4.840125,0,2.911371
956924.3862,1945617.424,1101,956924.3862,1945617.424,1101,956924.3862,1945617.424,1.255273,0.30103,2.699849,1.503019,1.581337,1.575188,4.290629,0.004074,21,0.347659,4.801925,1.774955,4.727392,0,2.952437
956975.0084,1954651.874,1102,956975.0084,1954651.874,1102,956975.0084,1954651.874,1.20412,1.146128,2.718804,2.528023,1.57805,1.606381,4.489041,0.020974,8,0.205125,4.334795,1.815476,4.476287,0,2.660811
957006.2666,1957748.911,1103,957006.2666,1957748.911,1103,957006.2666,1957748.911,1.041393,1.748188,3.231917,3.15971,2.359444,1.568202,4.751924,0.028584,9,0.248744,4.21614,1.894122,4.481776,0,2.587654
956940.2221,1943143.033,1104,956940.2221,1943143.033,1104,956940.2221,1943143.033,1.079181,0,2.271728,2.383484,2.071919,1.605305,4.01952,0.00509,38,0.462166,5.057312,1.66238,4.389166,0,2.726786
956980.347,1944813.885,1105,956980.347,1944813.885,1105,956980.347,1944813.885,1.518514,0.778151,1.896736,2.804213,2.075342,1.571709,4.53153,0.004588,26,0.301259,4.812292,2.190808,5.103804,0,2.912996
956980.9535,1944436.082,1106,956980.9535,1944436.082,1106,956980.9535,1944436.082,1.041393,0.60206,2.622319,2.606587,1.775082,1.576341,4.509874,0.000527,25,0.380849,4.984518,2.258594,5.205304,0,2.94671
956997.3716,1946853.745,1107,956997.3716,1946853.745,1107,956997.3716,1946853.745,1.50515,0,2.89414,2.793856,1.552826,1.575188,4.290629,0.004074,21,0.347659,4.801925,1.704494,4.653213,0,2.948719
956993.155,1945055.378,1108,956993.155,1945055.378,1108,956993.155,1945055.378,0.60206,1.176091,2.183862,2.699023,2.044757,1.571709,4.53153,0.004588,26,0.301259,4.812292,1.90324,4.997276,0,3.094036
957002.5028,1945725.648,1109,957002.5028,1945725.648,1109,957002.5028,1945725.648,1.531479,0.69897,2.647519,2.067965,2.050633,1.575188,4.290629,0.004074,21,0.347659,4.801925,1.965079,4.861008,0.5,2.895929
957044.2254,1953747.485,1110,957044.2254,1953747.485,1110,957044.2254,1953747.485,0.778151,1,2.828193,2.33511,2.224761,1.606381,4.489041,0.020974,8,0.205125,4.334795,1.841256,4.532603,0,2.691347
957095.0785,1961701.044,1111,957095.0785,1961701.044,1111,957095.0785,1961701.044,1,0.60206,3.299671,3.283866,1.628939,1.622214,4.261129,0.020775,8,0.214472,3.864452,1.91429,4.60469,0,2.6904
957076.1433,1956969.479,1112,957076.1433,1956969.479,1112,957076.1433,1956969.479,1.20412,0,3.169627,3.10949,1.309055,1.614897,4.311337,0.020699,6,0.240798,3.964212,1.920384,4.334454,0,2.41407
957026.3663,1946545.815,1113,957026.3663,1946545.815,1113,957026.3663,1946545.815,1.531479,0.69897,2.768434,2.665205,1.875499,1.575188,4.290629,0.004074,21,0.347659,4.801925,2.028246,4.897627,0,2.869381
957075.7794,1955325.033,1114,957075.7794,1955325.033,1114,957075.7794,1955325.033,0.69897,0.60206,2.919578,2.673015,2.116169,1.596597,4.360095,0.016799,20,0.194954,4.173885,1.777862,4.550228,0,2.772366
957044.6908,1949131.696,1115,957044.6908,1949131.696,1115,957044.6908,1949131.696,1.230449,0,3.017581,2.521877,2.322222,1.600973,4.080793,0.011921,8,0.238259,4.370828,1.748498,4.456366,0,2.707868
957048.0353,1949634.637,1116,957048.0353,1949634.637,1116,957048.0353,1949634.637,0.477121,1.176091,3.128246,2.51449,2.216383,1.600973,4.080793,0.011921,8,0.238259,4.370828,2.055072,4.79563,1,2.740558
957050.292,1946033.811,1117,957050.292,1946033.811,1117,957050.292,1946033.811,1.531479,0.954243,2.501194,2.283735,2.039199,1.575188,4.290629,0.004074,21,0.347659,4.801925,1.733182,4.689083,0.166667,2.955901
957055.0316,1946645.942,1118,957055.0316,1946645.942,1118,957055.0316,1946645.942,1.491362,0.778151,2.806305,2.674483,1.748306,1.575188,4.290629,0.004074,21,0.347659,4.801925,2.068446,5.037426,0,2.96898
957077.5413,1950910.627,1119,957077.5413,1950910.627,1119,957077.5413,1950910.627,1.079181,0,2.612395,2.52597,2.134273,1.620136,4.661284,0.025983,3,0.240008,4.10476,1.926394,4.546543,0,2.620149
957092.4548,1953574.259,1120,957092.4548,1953574.259,1120,957092.4548,1953574.259,1.361728,0.778151,2.832139,1.954095,2.014701,1.61595,4.546274,0.016191,1,0.215548,3.859918,1.737987,4.37809,0,2.640103
957071.0331,1949323.643,1121,957071.0331,1949323.643,1121,957071.0331,1949323.643,1.20412,1.113943,3.087998,2.446999,2.125204,1.600973,4.080793,0.011921,8,0.238259,4.370828,1.866516,4.673586,0,2.80707
957063.589,1946258.623,1122,957063.589,1946258.623,1122,957063.589,1946258.623,1.113943,0.60206,2.564665,2.421471,1.736067,1.575188,4.290629,0.004074,21,0.347659,4.801925,2.147243,5.071145,0,2.923902
957110.0836,1955196.449,1123,957110.0836,1955196.449,1123,957110.0836,1955196.449,1.041393,0.845098,2.851214,2.529409,1.784588,1.596597,4.360095,0.016799,20,0.194954,4.173885,1.777499,4.489159,0,2.71166
957082.8859,1949048.687,1124,957082.8859,1949048.687,1124,957082.8859,1949048.687,1.518514,0.954243,2.995253,2.52712,2.304637,1.600973,4.080793,0.011921,8,0.238259,4.370828,1.977577,4.739716,0,2.762139
957070.6457,1945829.8,1125,957070.6457,1945829.8,1125,957070.6457,1945829.8,1.50515,0.778151,2.520022,2.369095,2.081168,1.575188,4.290629,0.004074,21,0.347659,4.801925,2.116374,5.035517,0,2.919143
957128.2263,1956564.086,1126,957128.2263,1956564.086,1126,957128.2263,1956564.086,1.079181,0.845098,3.140028,3.014578,1.857782,1.614897,4.311337,0.020699,6,0.240798,3.964212,1.882406,4.459578,0.142857,2.577172
957111.0903,1952871.372,1127,957111.0903,1952871.372,1127,957111.0903,1952871.372,1.20412,0.90309,2.725007,2.206439,1.857223,1.659916,4.359713,0.042553,16,0.172185,4.311097,1.815569,4.559892,0,2.744323
957061.1657,1942737.25,1128,957061.1657,1942737.25,1128,957061.1657,1942737.25,1.146128,0.477121,1.429519,2.404148,2.122311,1.605305,4.01952,0.00509,38,0.462166,5.057312,1.995624,4.874839,0,2.879215
957117.1244,1950745.683,1129,957117.1244,1950745.683,1129,957117.1244,1950745.683,1.20412,1.342423,2.695319,2.465158,2.288725,1.620136,4.661284,0.025983,3,0.240008,4.10476,1.830881,4.596185,0,2.765304
957113.9417,1946763.386,1130,957113.9417,1946763.386,1130,957113.9417,1946763.386,1.361728,0.69897,2.804134,2.676412,1.536653,1.575188,4.290629,0.004074,21,0.347659,4.801925,1.927832,4.794488,0,2.866656
957120.1801,1946442.855,1131,957120.1801,1946442.855,1131,957120.1801,1946442.855,1.518514,0.60206,2.651314,2.540302,1.968089,1.575188,4.290629,0.004074,21,0.347659,4.801925,1.743902,4.667453,0,2.923551
957177.612,1953221.007,1132,957177.612,1953221.007,1132,957177.612,1953221.007,0.954243,0,2.867758,2.355141,1.349605,1.61595,4.546274,0.016191,1,0.215548,3.859918,1.928754,4.596597,0,2.667843
957191.1897,1955582.323,1133,957191.1897,1955582.323,1133,957191.1897,1955582.323,0.90309,0.778151,2.990813,2.812639,1.791577,1.584331,4.691928,0.009359,5,0.275811,4.125514,1.850351,4.577182,0,2.726831
957156.9333,1947006.325,1134,957156.9333,1947006.325,1134,957156.9333,1947006.325,1.414973,0.90309,2.881671,2.793841,1.680685,1.575188,4.290629,0.004074,21,0.347659,4.801925,1.927011,4.829304,0,2.902293
957189.8028,1952654.32,1135,957189.8028,1952654.32,1135,957189.8028,1952654.32,1.672098,0,2.478657,1.487075,1.642184,1.659916,4.359713,0.042553,16,0.172185,4.311097,1.459392,4.230449,0,2.771057
957188.3019,1945382.606,1136,957188.3019,1945382.606,1136,957188.3019,1945382.606,0.778151,1.748188,2.665936,2.449305,2.124616,1.571709,4.53153,0.004588,26,0.301259,4.812292,2.02392,5.131128,0,3.107208
957183.8455,1944474.073,1137,957183.8455,1944474.073,1137,957183.8455,1944474.073,1.431364,1.556303,2.669321,2.677182,2.211849,1.576341,4.509874,0.000527,25,0.380849,4.984518,2.098775,5.063715,0,2.96494
957215.3073,1949824.742,1138,957215.3073,1949824.742,1138,957215.3073,1949824.742,0.90309,0.845098,3.096097,1.868958,1.831204,1.603144,4.251928,0.017662,4,0.260864,4.128819,1.928601,4.704467,0,2.775866
957268.5189,1957292.849,1139,957268.5189,1957292.849,1139,957268.5189,1957292.849,1.431364,0.90309,3.120677,3.092558,1.783318,1.568202,4.682008,0.010267,7,0.258036,4.33656,1.833402,4.318063,0,2.484661
957234.9676,1950205.005,1140,957234.9676,1950205.005,1140,957234.9676,1950205.005,1.322219,1.342423,2.974165,2.158594,2.020571,1.611723,4.556604,0.016482,11,0.212092,4.234492,1.848434,4.537251,0,2.688817
957243.3512,1951432.856,1141,957243.3512,1951432.856,1141,957243.3512,1951432.856,0.90309,0,2.040067,2.142555,2.082236,1.608526,4.66072,0.009241,6,0.259157,5.552871,1.928601,4.591065,0,2.662464
957216.3728,1944971.19,1142,957216.3728,1944971.19,1142,957216.3728,1944971.19,1.50515,0.477121,2.512528,2.817469,1.691286,1.571709,4.53153,0.004588,26,0.301259,4.812292,1.984977,4.893205,0,2.908228
957210.4372,1942750.235,1143,957210.4372,1942750.235,1143,957210.4372,1942750.235,1.079181,0.69897,1.872734,2.208477,1.854516,1.605305,4.01952,0.00509,38,0.462166,5.057312,2.236474,5.151676,0,2.915202
957267.7384,1953622.196,1144,957267.7384,1953622.196,1144,957267.7384,1953622.196,0.845098,0.845098,2.872531,1.879245,1.859095,1.625312,4.504441,0.024905,7,0.197333,3.931051,1.918511,4.646239,0.5,2.727728
957289.5297,1956442.583,1145,957289.5297,1956442.583,1145,957289.5297,1956442.583,1.20412,0.778151,3.077187,2.922994,1.829216,1.603144,4.657034,0.015519,4,0.24811,3.989583,2.059791,4.54984,0,2.490049
957295.7659,1957037.32,1146,957295.7659,1957037.32,1146,957295.7659,1957037.32,1,1.477121,3.100736,3.068952,2.145567,1.568202,4.682008,0.010267,7,0.258036,4.33656,1.881513,4.524406,0,2.642893
957257.4838,1949059.026,1147,957257.4838,1949059.026,1147,957257.4838,1949059.026,1.230449,1.041393,3.041811,2.247675,1.89567,1.600973,4.080793,0.011921,8,0.238259,4.370828,2.027075,4.810927,0,2.783852
957279.0481,1952833.258,1148,957279.0481,1952833.258,1148,957279.0481,1952833.258,1.041393,0.477121,2.644729,1.789477,1.611408,1.625312,4.504441,0.024905,7,0.197333,3.931051,2.051307,4.778151,0,2.726844
957273.2669,1946873.541,1149,957273.2669,1946873.541,1149,957273.2669,1946873.541,1.113943,0.845098,2.76713,2.651049,1.96028,1.575188,4.290629,0.004074,21,0.347659,4.801925,2.02592,5.017033,0,2.991113
957271.7269,1946036.763,1150,957271.7269,1946036.763,1150,957271.7269,1946036.763,1.113943,0.60206,2.02403,2.590275,2.046788,1.575188,4.290629,0.004074,21,0.347659,4.801925,1.928293,4.70757,1,2.779277
957324.6987,1954130.258,1151,957324.6987,1954130.258,1151,957324.6987,1954130.258,1.079181,1,2.484892,2.301672,2.124135,1.617,4.431479,0.019043,5,0.198559,4.000868,1.774296,4.530457,0,2.756161
957332.3864,1951599.349,1152,957332.3864,1951599.349,1152,957332.3864,1951599.349,1.041393,0,1.600823,2.469874,2.117268,1.608526,4.66072,0.009241,6,0.259157,5.552871,1.972538,4.631297,0,2.658759
957355.1915,1955879.197,1153,957355.1915,1955879.197,1153,957355.1915,1955879.197,1.176091,0,3.058675,2.826836,1.279644,1.603144,4.657034,0.015519,4,0.24811,3.989583,1.696122,4.301391,0.25,2.605269
957366.6941,1957702.564,1154,957366.6941,1957702.564,1154,957366.6941,1957702.564,0.60206,1.278754,3.131286,3.078492,2.403856,1.568202,4.751924,0.028584,9,0.248744,4.21614,1.929266,4.60206,0,2.672794
957295.275,1943243.064,1155,957295.275,1943243.064,1155,957295.275,1943243.064,1,0.60206,1.707881,2.290375,2.229443,1.591065,4.180473,0.009295,19,0.481502,4.929204,2.099646,4.924279,0,2.824633
957340.4836,1951342.498,1156,957340.4836,1951342.498,1156,957340.4836,1951342.498,0.60206,1.20412,2.334177,2.307109,1.906327,1.608526,4.66072,0.009241,6,0.259157,5.552871,1.929163,4.792392,0,2.863229
